"","objectid","dc_dist","psa","dispatch_date_time","dispatch_date","dispatch_time","hour","dc_key","location_block","ucr_general","text_general_code","point_x","point_y","lat","lng","year","GunViolence"
"1620",364344,"35","1",2019-09-03 13:15:00,2019-09-03,09:15:00,9,201935080893,"5600 BLOCK PALETHORP ST",400,"Aggravated Assault Firearm",-75.12485974,40.03571762,40.03571762,-75.12485974,"2019","Y"
"1621",364786,"06","1",2019-11-20 23:38:00,2019-11-20,18:38:00,18,201906060397,"800 BLOCK N 10TH ST",400,"Aggravated Assault Firearm",-75.15351919,39.96624622,39.96624622,-75.15351919,"2019","Y"
"1622",364801,"15","1",2019-11-07 00:27:00,2019-11-06,19:27:00,19,201915115090,"2100 BLOCK GRANITE ST",300,"Robbery Firearm",-75.07064469,40.01189868,40.01189868,-75.07064469,"2019","Y"
"1623",365258,"35","2",2019-11-26 13:40:00,2019-11-26,08:40:00,8,201935107069,"100 BLOCK W GALE ST",300,"Robbery Firearm",-75.12395428,40.0348566,40.0348566,-75.12395428,"2019","Y"
"1624",365696,"19","2",2019-08-05 03:39:00,2019-08-04,23:39:00,23,201919068207,"5200 BLOCK HARLAN ST",400,"Aggravated Assault Firearm",-75.22782327,39.97464898,39.97464898,-75.22782327,"2019","Y"
"1625",365697,"35","2",2019-08-28 03:02:00,2019-08-27,23:02:00,23,201935078952,"5200 BLOCK N WARNOCK ST",400,"Aggravated Assault Firearm",-75.14010571,40.03140856,40.03140856,-75.14010571,"2019","Y"
"1626",365698,"02","1",2019-09-06 02:51:00,2019-09-05,22:51:00,22,201902049705,"6500 BLOCK SOUDER ST",400,"Aggravated Assault Firearm",-75.07298439,40.03889017,40.03889017,-75.07298439,"2019","Y"
"1627",366133,"39","3",2019-03-02 23:37:00,2019-03-02,18:37:00,18,201939018309,"2100 BLOCK W WESTMORELAND ST",300,"Robbery Firearm",-75.16394433,40.00466489,40.00466489,-75.16394433,"2019","Y"
"1628",366139,"18","2",2019-02-15 05:42:00,2019-02-15,00:42:00,0,201918012249,"5500 BLOCK PINE ST",400,"Aggravated Assault Firearm",-75.23421462,39.95453085,39.95453085,-75.23421462,"2019","Y"
"1629",366970,"06","1",2019-02-15 21:57:00,2019-02-15,16:57:00,16,201906007374,"1000 BLOCK BRANDYWINE ST",300,"Robbery Firearm",-75.15442585,39.96213486,39.96213486,-75.15442585,"2019","Y"
"1630",367388,"16","2",2019-02-18 01:59:00,2019-02-17,20:59:00,20,201916007000,"600 BLOCK BROOKLYN ST",300,"Robbery Firearm",-75.20793883,39.96360622,39.96360622,-75.20793883,"2019","Y"
"1631",363036,"26","1",2019-12-22 02:52:00,2019-12-21,21:52:00,21,201926054931,"900 BLOCK W DAKOTA ST",300,"Robbery Firearm",-75.14730739,39.98731919,39.98731919,-75.14730739,"2019","Y"
"1632",364369,"22","2",2019-11-03 00:44:00,2019-11-02,20:44:00,20,201922098277,"N 31ST ST  /  PAGE ST",300,"Robbery Firearm",-75.1840315,39.98721275,39.98721275,-75.1840315,"2019","Y"
"1633",364830,"25","1",2019-08-19 22:52:00,2019-08-19,18:52:00,18,201925067729,"1300 BLOCK COLWYN ST",400,"Aggravated Assault Firearm",-75.14984157,40.01568123,40.01568123,-75.14984157,"2019","Y"
"1634",365262,"35","3",2019-12-01 21:45:00,2019-12-01,16:45:00,16,201935108550,"5100 BLOCK N BROAD ST",300,"Robbery Firearm",-75.14657801,40.03064661,40.03064661,-75.14657801,"2019","Y"
"1635",365266,"22","1",2019-09-03 03:13:00,2019-09-02,23:13:00,23,201922077676,"2600 BLOCK GERMANTOWN AVE",400,"Aggravated Assault Firearm",-75.14831033,39.99151318,39.99151318,-75.14831033,"2019","Y"
"1636",365267,"24","1",2019-11-01 00:33:00,2019-10-31,20:33:00,20,201924107544,"1200 BLOCK E ERIE AVE",300,"Robbery Firearm",-75.10353132,40.00443973,40.00443973,-75.10353132,"2019","Y"
"1637",365276,"35","1",2019-09-29 03:12:00,2019-09-28,23:12:00,23,201935089254,"200 BLOCK E WALNUT PARK DR",300,"Robbery Firearm",-75.1135104,40.04645935,40.04645935,-75.1135104,"2019","Y"
"1638",365281,"25","4",2019-11-03 02:11:00,2019-11-02,22:11:00,22,201925089281,"3400 BLOCK N 11TH ST",400,"Aggravated Assault Firearm",-75.14668421,40.00499612,40.00499612,-75.14668421,"2019","Y"
"1639",365282,"02","3",2019-11-11 17:36:00,2019-11-11,12:36:00,12,201902062861,"1100 BLOCK COTTMAN AVE",400,"Aggravated Assault Firearm",-75.08227951,40.06055613,40.06055613,-75.08227951,"2019","Y"
"1640",365725,"02","1",2019-09-22 11:07:00,2019-09-22,07:07:00,7,201902052998,"SUMMERDALE AV  /  E ROOSEVELT BLVD",400,"Aggravated Assault Firearm",-75.09732114,40.02695874,40.02695874,-75.09732114,"2019","Y"
"1641",366167,"39","1",2019-12-13 02:48:00,2019-12-12,21:48:00,21,201939106256,"W QUEEN LA  /  PULASKI AVE",300,"Robbery Firearm",-75.17404653,40.02659728,40.02659728,-75.17404653,"2019","Y"
"1642",367647,"22","1",2019-12-22 23:35:00,2019-12-22,18:35:00,18,201922112219,"N 12TH ST  /  W LEHIGH AVE",300,"Robbery Firearm",-75.15081615,39.99346948,39.99346948,-75.15081615,"2019","Y"
"1643",367648,"22","4",2019-12-23,2019-12-22,19:00:00,19,201922112229,"2500 BLOCK NICHOLAS ST",300,"Robbery Firearm",-75.17579064,39.98050377,39.98050377,-75.17579064,"2019","Y"
"1644",367922,"25","4",2019-08-29 05:42:00,2019-08-29,01:42:00,1,201925070258,"2800 BLOCK N WARNOCK ST",400,"Aggravated Assault Firearm",-75.14819024,39.99476031,39.99476031,-75.14819024,"2019","Y"
"1645",367931,"12","2",2019-10-12 21:36:00,2019-10-12,17:36:00,17,201912089193,"2000 BLOCK S REDFIELD ST",400,"Aggravated Assault Firearm",-75.22773741,39.93217966,39.93217966,-75.22773741,"2019","Y"
"1646",367935,"25","3",2019-12-06 01:18:00,2019-12-05,20:18:00,20,201925098445,"300 BLOCK E ERIE AVE",300,"Robbery Firearm",-75.12342866,40.00722146,40.00722146,-75.12342866,"2019","Y"
"1647",367936,"25","2",2019-12-08 06:17:00,2019-12-08,01:17:00,1,201925099074,"400 BLOCK W ROOSEVELT BLVD",400,"Aggravated Assault Firearm",-75.1313426,40.02395613,40.02395613,-75.1313426,"2019","Y"
"1648",363065,"35","1",2019-05-12 21:37:00,2019-05-12,17:37:00,17,201935042008,"1300 BLOCK 68TH AVE",400,"Aggravated Assault Firearm",-75.14087237,40.05670359,40.05670359,-75.14087237,"2019","Y"
"1649",363965,"25","4",2019-02-08 23:57:00,2019-02-08,18:57:00,18,201925010979,"700 BLOCK W ERIE AVE",300,"Robbery Firearm",-75.14047503,40.00788762,40.00788762,-75.14047503,"2019","Y"
"1650",364398,"06","2",2019-11-11 00:06:00,2019-11-10,19:06:00,19,201906058451,"0 BLOCK S 9TH ST",400,"Aggravated Assault Firearm",-75.15516158,39.95133408,39.95133408,-75.15516158,"2019","Y"
"1651",364416,"12","2",2019-11-01 05:21:00,2019-11-01,01:21:00,1,201912094693,"6000 BLOCK GREENWAY AVE",300,"Robbery Firearm",-75.22885636,39.93139738,39.93139738,-75.22885636,"2019","Y"
"1652",364844,"19","3",2019-12-18 20:55:00,2019-12-18,15:55:00,15,201919112635,"1600 BLOCK N 54TH ST",400,"Aggravated Assault Firearm",-75.23002948,39.97801967,39.97801967,-75.23002948,"2019","Y"
"1653",364860,"19","2",2019-10-24 04:30:00,2019-10-24,00:30:00,0,201919095735,"100 BLOCK N REDFIELD ST",400,"Aggravated Assault Firearm",-75.23916409,39.96338752,39.96338752,-75.23916409,"2019","Y"
"1654",364864,"35","1",2019-11-05 22:43:00,2019-11-05,17:43:00,17,201935100929,"100 BLOCK W GODFREY AVE",300,"Robbery Firearm",-75.12214163,40.04481979,40.04481979,-75.12214163,"2019","Y"
"1655",365295,"24","2",2019-10-03 00:50:00,2019-10-02,20:50:00,20,201924097346,"2800 BLOCK D ST",400,"Aggravated Assault Firearm",-75.1225616,39.99143712,39.99143712,-75.1225616,"2019","Y"
"1656",365306,"22","2",2019-11-20 15:24:00,2019-11-20,10:24:00,10,201922103422,"1800 BLOCK N 27TH ST",400,"Aggravated Assault Firearm",-75.17853775,39.98292896,39.98292896,-75.17853775,"2019","Y"
"1657",365738,"14","4",2019-12-18 06:48:00,2019-12-18,01:48:00,1,201914113393,"1100 BLOCK SYDNEY ST",300,"Robbery Firearm",-75.17786465,40.07154229,40.07154229,-75.17786465,"2019","Y"
"1658",365740,"15","3",2019-12-03 06:40:00,2019-12-03,01:40:00,1,201915125619,"7900 BLOCK FRANKFORD AVE",300,"Robbery Firearm",-75.02998251,40.04074514,40.04074514,-75.02998251,"2019","Y"
"1659",365746,"12","4",2019-12-29 08:08:00,2019-12-29,03:08:00,3,201912110297,"5400 BLOCK CHESTER AVE",400,"Aggravated Assault Firearm",-75.22290787,39.93968926,39.93968926,-75.22290787,"2019","Y"
"1660",365755,"24","2",2019-12-29 12:28:00,2019-12-29,07:28:00,7,201924125101,"3100 BLOCK REACH ST",400,"Aggravated Assault Firearm",-75.11629947,39.99524707,39.99524707,-75.11629947,"2019","Y"
"1661",366205,"12","4",2019-12-31 02:30:00,2019-12-30,21:30:00,21,201912110711,"1500 BLOCK S ALLISON ST",400,"Aggravated Assault Firearm",-75.22471439,39.93767948,39.93767948,-75.22471439,"2019","Y"
"1662",367023,"18","1",2019-02-13 19:52:00,2019-02-13,14:52:00,14,201918011740,"6200 BLOCK CARPENTER ST",300,"Robbery Firearm",-75.24952931,39.94940199,39.94940199,-75.24952931,"2019","Y"
"1663",367974,"05","1",2019-06-08 07:27:00,2019-06-08,03:27:00,3,201905009905,"600 BLOCK WALNUT LN",400,"Aggravated Assault Firearm",-75.20734289,40.02791972,40.02791972,-75.20734289,"2019","Y"
"1664",367983,"25","3",2019-12-22 15:55:00,2019-12-22,10:55:00,10,201925102650,"200 BLOCK W TIOGA ST",300,"Robbery Firearm",-75.1341338,40.00388254,40.00388254,-75.1341338,"2019","Y"
"1665",367991,"26","2",2019-02-18 01:56:00,2019-02-17,20:56:00,20,201926006696,"1900 BLOCK N 4TH ST",400,"Aggravated Assault Firearm",-75.14082342,39.98053706,39.98053706,-75.14082342,"2019","Y"
"1666",363527,"07","1",2019-12-15 05:06:00,2019-12-15,00:06:00,0,201907032368,"500 BLOCK ARNOLD ST",400,"Aggravated Assault Firearm",-75.07541865,40.0811518,40.0811518,-75.07541865,"2019","Y"
"1667",363528,"39","3",2019-12-21 07:19:00,2019-12-21,02:19:00,2,201939108612,"N 22ND ST  /  W ALLEGHENY AV",400,"Aggravated Assault Firearm",-75.16589839,40.00327851,40.00327851,-75.16589839,"2019","Y"
"1668",363991,"01","1",2019-12-22 04:15:00,2019-12-21,23:15:00,23,201901061415,"1800 BLOCK DUDLEY ST",400,"Aggravated Assault Firearm",-75.17574336,39.92685908,39.92685908,-75.17574336,"2019","Y"
"1669",364422,"24","2",2019-11-03 04:59:00,2019-11-03,00:59:00,0,201924108369,"600 BLOCK E CLEMENTINE ST",300,"Robbery Firearm",-75.11958164,39.99607216,39.99607216,-75.11958164,"2019","Y"
"1670",364446,"12","1",2019-09-29 23:33:00,2019-09-29,19:33:00,19,201912085277,"2800 BLOCK S 82ND ST",400,"Aggravated Assault Firearm",-75.2468511,39.89822686,39.89822686,-75.2468511,"2019","Y"
"1671",364874,"35","3",2019-11-14 23:12:00,2019-11-14,18:12:00,18,201935103589,"1600 BLOCK CHURCH LN",300,"Robbery Firearm",-75.14647053,40.04623216,40.04623216,-75.14647053,"2019","Y"
"1672",364896,"16","2",2019-09-26 03:10:00,2019-09-25,23:10:00,23,201916047744,"4400 BLOCK HOLDEN ST",400,"Aggravated Assault Firearm",-75.20933417,39.95878839,39.95878839,-75.20933417,"2019","Y"
"1673",365330,"25","1",2019-12-08 05:16:00,2019-12-08,00:16:00,0,201925099064,"900 BLOCK W CAYUGA ST",300,"Robbery Firearm",-75.14044624,40.01890705,40.01890705,-75.14044624,"2019","Y"
"1674",365777,"15","3",2019-12-22 02:31:00,2019-12-21,21:31:00,21,201915132622,"4200 BLOCK HARTEL AVE",400,"Aggravated Assault Firearm",-75.02932267,40.03794016,40.03794016,-75.02932267,"2019","Y"
"1675",364472,"15","2",2019-10-20 23:57:00,2019-10-20,19:57:00,19,201915108641,"1600 BLOCK BRIDGE ST",400,"Aggravated Assault Firearm",-75.07568795,40.0221856,40.0221856,-75.07568795,"2019","Y"
"1676",365798,"35","2",2019-12-18 15:37:00,2019-12-18,10:37:00,10,201935113365,"5400 BLOCK N MARVINE ST",400,"Aggravated Assault Firearm",-75.14101041,40.03467297,40.03467297,-75.14101041,"2019","Y"
"1677",366660,"03","2",2019-04-05 17:12:00,2019-04-05,13:12:00,13,201903022387,"2200 BLOCK S CHRISTOPHER COLUMBUS BLVD",400,"Aggravated Assault Firearm",-75.1401384,39.91885854,39.91885854,-75.1401384,"2019","Y"
"1678",361198,"19","2",2019-03-03 09:20:00,2019-03-03,04:20:00,4,201919017581,"5600 BLOCK HAVERFORD AVE",300,"Robbery Firearm",-75.23390603,39.96585606,39.96585606,-75.23390603,"2019","Y"
"1679",363154,"17","3",2019-02-10 05:04:00,2019-02-10,00:04:00,0,201917005720,"1600 BLOCK FEDERAL ST",300,"Robbery Firearm",-75.17045744,39.93624163,39.93624162,-75.17045744,"2019","Y"
"1680",363165,"24","1",2019-02-06 06:00:00,2019-02-06,01:00:00,1,201924010703,"4100 BLOCK M ST",300,"Robbery Firearm",-75.10037566,40.00892369,40.00892369,-75.10037566,"2019","Y"
"1681",364039,"25","4",2019-02-15 06:49:00,2019-02-15,01:49:00,1,201925012637,"800 BLOCK W VENANGO ST",300,"Robbery Firearm",-75.14211818,40.00644657,40.00644657,-75.14211818,"2019","Y"
"1682",364040,"22","2",2019-02-11 23:13:00,2019-02-11,18:13:00,18,201922012362,"2100 BLOCK N 29TH ST",300,"Robbery Firearm",-75.18043599,39.98857479,39.98857479,-75.18043598,"2019","Y"
"1683",364487,"19","1",2019-11-13 02:49:00,2019-11-12,21:49:00,21,201919102445,"2100 BLOCK N 63RD ST",300,"Robbery Firearm",-75.24987702,39.9883727,39.9883727,-75.24987702,"2019","Y"
"1684",364490,"22","1",2019-10-28 03:39:00,2019-10-27,23:39:00,23,201922096415,"1800 BLOCK N 16TH ST",300,"Robbery Firearm",-75.16047291,39.98213749,39.98213749,-75.16047291,"2019","Y"
"1685",364926,"35","2",2019-11-08 19:03:00,2019-11-08,14:03:00,14,201935101746,"5500 BLOCK OLD YORK RD",300,"Robbery Firearm",-75.1446556,40.03689751,40.03689751,-75.1446556,"2019","Y"
"1686",364935,"39","2",2019-08-19 03:23:00,2019-08-18,23:23:00,23,201939071561,"1900 BLOCK W HILTON ST",400,"Aggravated Assault Firearm",-75.16071139,40.00325015,40.00325015,-75.16071139,"2019","Y"
"1687",365379,"15","1",2019-11-29 04:44:00,2019-11-28,23:44:00,23,201915124058,"5200 BLOCK FRANKFORD AVE",400,"Aggravated Assault Firearm",-75.07816588,40.02237091,40.02237091,-75.07816588,"2019","Y"
"1688",365844,"14","4",2019-08-02 22:41:00,2019-08-02,18:41:00,18,201914070469,"WADSWORTH / ANDERSON",400,"Aggravated Assault Firearm",-75.18595044,40.0674461,40.0674461,-75.18595044,"2019","Y"
"1689",365847,"18","2",2019-12-22 09:08:00,2019-12-22,04:08:00,4,201918116461,"5200 BLOCK MARKET ST",400,"Aggravated Assault Firearm",-75.22685296,39.96024807,39.96024807,-75.22685296,"2019","Y"
"1690",363172,"15","2",2019-02-08 10:36:00,2019-02-08,05:36:00,5,201915011659,"6300 BLOCK FRANKFORD AVE",300,"Robbery Firearm",-75.05858212,40.02823417,40.02823417,-75.05858212,"2019","Y"
"1691",364057,"35","3",2019-02-23 23:27:00,2019-02-23,18:27:00,18,201935016286,"2100 BLOCK W CHEW AVE",300,"Robbery Firearm",-75.15691251,40.0412775,40.0412775,-75.15691251,"2019","Y"
"1692",364513,"03","3",2019-11-06 03:44:00,2019-11-05,22:44:00,22,201903081234,"600 BLOCK TASKER ST",300,"Robbery Firearm",-75.15579832,39.92884509,39.92884509,-75.15579832,"2019","Y"
"1693",364528,"19","2",2019-10-15 01:58:00,2019-10-14,21:58:00,21,201919092319,"0 BLOCK N RUBY ST",400,"Aggravated Assault Firearm",-75.22797797,39.96038661,39.96038661,-75.22797797,"2019","Y"
"1694",364973,"12","2",2019-12-26 16:41:00,2019-12-26,11:41:00,11,201912109543,"2100 BLOCK S SIMPSON ST",400,"Aggravated Assault Firearm",-75.23496092,39.9270883,39.9270883,-75.23496092,"2019","Y"
"1695",365417,"02","2",2019-11-21 21:36:00,2019-11-21,16:36:00,16,201902064648,"800 BLOCK MAGEE AVE",400,"Aggravated Assault Firearm",-75.08697729,40.04857646,40.04857646,-75.08697729,"2019","Y"
"1696",365863,"15","3",2019-05-05 22:57:00,2019-05-05,18:57:00,18,201915043392,"4700 BLOCK PRINCETON AVE",400,"Aggravated Assault Firearm",-75.03845945,40.02768146,40.02768145,-75.03845945,"2019","Y"
"1697",365869,"17","1",2019-02-10 04:59:00,2019-02-09,23:59:00,23,201917005712,"S 21ST ST  /  CATHARINE ST",300,"Robbery Firearm",-75.17760109,39.94223767,39.94223767,-75.17760109,"2019","Y"
"1698",363649,"01","1",2019-08-09 04:39:00,2019-08-09,00:39:00,0,201901037967,"2100 BLOCK S 23RD ST",400,"Aggravated Assault Firearm",-75.18439665,39.92628521,39.92628521,-75.18439665,"2019","Y"
"1699",364091,"02","2",2019-09-02 22:46:00,2019-09-02,18:46:00,18,201902049080,"800 BLOCK MAGEE AVE",400,"Aggravated Assault Firearm",-75.08697729,40.04857646,40.04857646,-75.08697729,"2019","Y"
"1700",364537,"35","3",2019-10-29 18:41:00,2019-10-29,14:41:00,14,201935098829,"5700 BLOCK N BROAD ST",300,"Robbery Firearm",-75.14457469,40.03984595,40.03984595,-75.14457469,"2019","Y"
"1701",364548,"39","2",2019-12-18 20:23:00,2019-12-18,15:23:00,15,201939107785,"4300 BLOCK GERMANTOWN AVE",400,"Aggravated Assault Firearm",-75.1588673,40.01998975,40.01998975,-75.1588673,"2019","Y"
"1702",364983,"24","2",2019-12-05 22:47:00,2019-12-05,17:47:00,17,201924118563,"2900 BLOCK KENSINGTON AVE",400,"Aggravated Assault Firearm",-75.11969702,39.99302573,39.99302573,-75.11969702,"2019","Y"
"1703",364984,"25","4",2019-12-27 02:07:00,2019-12-26,21:07:00,21,201925103564,"3400 BLOCK GERMANTOWN AVE",300,"Robbery Firearm",-75.14926863,40.00428144,40.00428144,-75.14926863,"2019","Y"
"1704",365005,"39","1",2019-08-11 01:38:00,2019-08-10,21:38:00,21,201939069194,"3500 BLOCK HENRY AVE",400,"Aggravated Assault Firearm",-75.18648594,40.01535006,40.01535006,-75.18648594,"2019","Y"
"1705",365432,"26","2",2019-10-25 04:36:00,2019-10-25,00:36:00,0,201926046325,"1700 BLOCK TILGHMAN ST",400,"Aggravated Assault Firearm",-75.1371875,39.97759566,39.97759566,-75.1371875,"2019","Y"
"1706",365434,"03","2",2019-09-25 13:11:00,2019-09-25,09:11:00,9,201903069627,"1200 BLOCK S 5TH ST",400,"Aggravated Assault Firearm",-75.1528017,39.93261993,39.93261993,-75.1528017,"2019","Y"
"1707",365441,"15","1",2019-10-03 12:46:00,2019-10-03,08:46:00,8,201915102189,"4800 BLOCK OXFORD AVE",400,"Aggravated Assault Firearm",-75.0843296,40.02043313,40.02043313,-75.0843296,"2019","Y"
"1708",365446,"35","3",2019-11-20 07:36:00,2019-11-20,02:36:00,2,201935105213,"5700 BLOCK N LAMBERT ST",400,"Aggravated Assault Firearm",-75.15535489,40.04128882,40.04128882,-75.15535489,"2019","Y"
"1709",367829,"18","2",2019-12-31 19:37:00,2019-12-31,14:37:00,14,201918118848,"5000 BLOCK OSAGE AVE",400,"Aggravated Assault Firearm",-75.22440215,39.95253225,39.95253225,-75.22440215,"2019","Y"
"1710",362779,"16","1",2019-12-22 00:11:00,2019-12-21,19:11:00,19,201916061196,"N 38TH ST  /  ASPEN",400,"Aggravated Assault Firearm",-75.19804297,39.96682119,39.96682119,-75.19804297,"2019","Y"
"1711",363667,"18","2",2019-11-20 06:46:00,2019-11-20,01:46:00,1,201918107087,"4900 BLOCK CATHARINE ST",400,"Aggravated Assault Firearm",-75.2212391,39.94817041,39.94817041,-75.2212391,"2019","Y"
"1712",365012,"19","1",2019-11-13 02:50:00,2019-11-12,21:50:00,21,201919102446,"2100 BLOCK N 63RD ST",300,"Robbery Firearm",-75.24987702,39.9883727,39.9883727,-75.24987702,"2019","Y"
"1713",365478,"12","2",2019-12-02 16:30:00,2019-12-02,11:30:00,11,201912103029,"6500 BLOCK REGENT ST",300,"Robbery Firearm",-75.23868814,39.92734271,39.92734271,-75.23868814,"2019","Y"
"1714",365912,"25","4",2019-02-02 03:25:00,2019-02-01,22:25:00,22,201925008957,"900 BLOCK W LEHIGH AVE",300,"Robbery Firearm",-75.14609137,39.99285767,39.99285767,-75.14609137,"2019","Y"
"1715",361497,"14","2",2019-02-07 01:30:00,2019-02-06,20:30:00,20,201914012096,"100 BLOCK E STAFFORD ST",300,"Robbery Firearm",-75.1736072,40.03776384,40.03776384,-75.1736072,"2019","Y"
"1716",363695,"26","1",2019-02-05 19:31:00,2019-02-05,14:31:00,14,201926004944,"2600 BLOCK N AMERICAN ST",400,"Aggravated Assault Firearm",-75.13651014,39.98997835,39.98997835,-75.13651014,"2019","Y"
"1717",363704,"02","1",2019-11-03 01:14:00,2019-11-02,21:14:00,21,201902061272,"4600 BLOCK E ROOSEVELT BLVD",400,"Aggravated Assault Firearm",-75.10053952,40.02905413,40.02905413,-75.10053952,"2019","Y"
"1718",363707,"25","4",2019-11-13 09:36:00,2019-11-13,04:36:00,4,201925092233,"3100 BLOCK N SHERIDAN ST",400,"Aggravated Assault Firearm",-75.14157116,40.00013548,40.00013548,-75.14157116,"2019","Y"
"1719",364599,"39","1",2019-12-01 02:19:00,2019-11-30,21:19:00,21,201939102594,"5700 BLOCK MORRIS ST",400,"Aggravated Assault Firearm",-75.18227384,40.02974604,40.02974604,-75.18227384,"2019","Y"
"1720",364601,"14","1",2019-12-01 02:32:00,2019-11-30,21:32:00,21,201914108900,"1800 BLOCK W CHELTENHAM AVE",300,"Robbery Firearm",-75.14550261,40.06686042,40.06686042,-75.14550261,"2019","Y"
"1721",364609,"25","4",2019-09-23 23:06:00,2019-09-23,19:06:00,19,201925077280,"3000 BLOCK GERMANTOWN AVE",400,"Aggravated Assault Firearm",-75.14716384,39.99868961,39.99868961,-75.14716384,"2019","Y"
"1722",364616,"03","3",2019-11-07 22:18:00,2019-11-07,17:18:00,17,201903081699,"S 8TH ST  /  MC KEAN ST",300,"Robbery Firearm",-75.15947569,39.92430412,39.92430412,-75.15947569,"2019","Y"
"1723",365042,"26","1",2019-12-02 12:21:00,2019-12-02,07:21:00,7,201926052055,"2500 BLOCK N 7TH ST",400,"Aggravated Assault Firearm",-75.14449949,39.98948512,39.98948512,-75.14449949,"2019","Y"
"1724",365043,"35","2",2019-10-15 22:51:00,2019-10-15,18:51:00,18,201935094523,"4900 BLOCK N 2ND ST",400,"Aggravated Assault Firearm",-75.12782751,40.02667234,40.02667234,-75.12782751,"2019","Y"
"1725",365047,"39","3",2019-10-07 08:00:00,2019-10-07,04:00:00,4,201939086722,"2500 BLOCK W LEHIGH AVE",400,"Aggravated Assault Firearm",-75.17235756,39.99624986,39.99624986,-75.17235756,"2019","Y"
"1726",365052,"15","1",2019-11-30 06:54:00,2019-11-30,01:54:00,1,201915124442,"4300 BLOCK FRANKFORD AVE",300,"Robbery Firearm",-75.08873325,40.01093283,40.01093283,-75.08873325,"2019","Y"
"1727",365059,"24","1",2019-11-19 06:19:00,2019-11-19,01:19:00,1,201924113586,"1900 BLOCK E PIKE ST",300,"Robbery Firearm",-75.09588255,40.00469841,40.0046984,-75.09588256,"2019","Y"
"1728",365063,"25","4",2019-11-13 03:31:00,2019-11-12,22:31:00,22,201925092203,"3600 BLOCK N PERCY ST",300,"Robbery Firearm",-75.14334887,40.00823667,40.00823667,-75.14334887,"2019","Y"
"1729",365494,"22","3",2019-12-11 00:17:00,2019-12-10,19:17:00,19,201922108722,"2100 BLOCK CECIL B MOORE AVE",300,"Robbery Firearm",-75.16928961,39.9801642,39.98016419,-75.16928961,"2019","Y"
"1730",365951,"35","2",2019-03-12 02:02:00,2019-03-11,22:02:00,22,201935021339,"4900 BLOCK N 12TH ST",400,"Aggravated Assault Firearm",-75.14346474,40.02716361,40.02716361,-75.14346474,"2019","Y"
"1731",377249,"39","1",2019-02-12 18:00:00,2019-02-12,13:00:00,13,201939013165,"300 BLOCK W SEYMOUR ST",300,"Robbery Firearm",-75.16912639,40.02387491,40.02387491,-75.16912639,"2019","Y"
"1732",377673,"19","2",2019-03-23 21:42:00,2019-03-23,17:42:00,17,201919023434,"5400 BLOCK MARKET ST",300,"Robbery Firearm",-75.22926523,39.96054467,39.96054467,-75.22926523,"2019","Y"
"1733",377680,"22","4",2019-03-10 06:57:00,2019-03-10,01:57:00,1,201922019850,"1700 BLOCK N 33RD ST",300,"Robbery Firearm",-75.18837034,39.98263148,39.98263148,-75.18837034,"2019","Y"
"1734",378125,"15","1",2019-06-13 04:26:00,2019-06-13,00:26:00,0,201915058720,"1600 BLOCK WAKELING ST",400,"Aggravated Assault Firearm",-75.07909233,40.01960577,40.01960577,-75.07909233,"2019","Y"
"1735",378126,"25","1",2019-07-03 05:11:00,2019-07-03,01:11:00,1,201925054296,"1300 BLOCK W JEROME ST",300,"Robbery Firearm",-75.14721451,40.01589306,40.01589306,-75.14721451,"2019","Y"
"1736",378130,"25","1",2019-03-16 13:44:00,2019-03-16,09:44:00,9,201925020696,"500 BLOCK W ERIE AVE",300,"Robbery Firearm",-75.13785299,40.00752881,40.00752881,-75.13785299,"2019","Y"
"1737",378561,"16","1",2019-05-30 23:29:00,2019-05-30,19:29:00,19,201916025070,"600 BLOCK N 34TH ST",400,"Aggravated Assault Firearm",-75.19172224,39.96466173,39.96466173,-75.19172224,"2019","Y"
"1738",378953,"02","3",2019-03-03 22:15:00,2019-03-03,17:15:00,17,201902011855,"7200 BLOCK CASTOR AVE",300,"Robbery Firearm",-75.06604858,40.05119041,40.05119041,-75.06604858,"2019","Y"
"1739",379403,"16","1",2019-03-01 14:50:00,2019-03-01,09:50:00,9,201916008564,"N 30TH ST  /  JFK BLVD",400,"Aggravated Assault Firearm",-75.1831165,39.9556053,39.9556053,-75.1831165,"2019","Y"
"1740",379414,"25","1",2019-04-10 03:11:00,2019-04-09,23:11:00,23,201925027864,"3900 BLOCK N BROAD ST",300,"Robbery Firearm",-75.15057557,40.01237962,40.01237962,-75.15057557,"2019","Y"
"1741",379419,"18","2",2019-04-21 18:23:00,2019-04-21,14:23:00,14,201918033012,"100 BLOCK S 49TH ST",300,"Robbery Firearm",-75.21942429,39.9569888,39.9569888,-75.21942429,"2019","Y"
"1742",379843,"15","2",2019-04-18 19:26:00,2019-04-18,15:26:00,15,201915036712,"5300 BLOCK AKRON ST",400,"Aggravated Assault Firearm",-75.07944592,40.02719158,40.02719158,-75.07944592,"2019","Y"
"1743",379861,"14","2",2019-03-02 04:47:00,2019-03-01,23:47:00,23,201914019305,"E CHELTEN AV  /  BAYNTON ST",300,"Robbery Firearm",-75.17162107,40.03885693,40.03885693,-75.17162107,"2019","Y"
